link,id,price
https://www.immowelt.de/expose/27uzr5l,27uzr5l,350000
https://www.immowelt.de/expose/286ry52,286ry52,277000
https://www.immowelt.de/expose/27knt5e,27knt5e,435000
https://www.immowelt.de/expose/27gtb5l,27gtb5l,152000
https://www.immowelt.de/expose/27ch25l,27ch25l,160000
https://www.immowelt.de/expose/27t925l,27t925l,170000
https://www.immowelt.de/expose/27llw5k,27llw5k,179000
https://www.immowelt.de/expose/27zjk5n,27zjk5n,275000
https://www.immowelt.de/expose/279tt5k,279tt5k,165000
https://www.immowelt.de/expose/27act5k,27act5k,155000
https://www.immowelt.de/expose/27clq5k,27clq5k,105000
https://www.immowelt.de/expose/27z3j5x,27z3j5x,185000
https://www.immowelt.de/expose/27qml5k,27qml5k,230000
https://www.immowelt.de/expose/27mfk5k,27mfk5k,152500
https://www.immowelt.de/expose/277jj5k,277jj5k,200000
https://www.immowelt.de/expose/2738j5k,2738j5k,139000
https://www.immowelt.de/expose/27rnh5k,27rnh5k,210000
https://www.immowelt.de/expose/27rzf5k,27rzf5k,589000
https://www.immowelt.de/expose/27krd5k,27krd5k,105000
https://www.immowelt.de/expose/287ce52,287ce52,319116
https://www.immowelt.de/expose/285ce52,285ce52,284054
https://www.immowelt.de/expose/27b2d5w,27b2d5w,130000
https://www.immowelt.de/expose/27bku5j,27bku5j,393000
https://www.immowelt.de/expose/27a6e5j,27a6e5j,480000
https://www.immowelt.de/expose/27njd5j,27njd5j,149990
https://www.immowelt.de/expose/27thd5j,27thd5j,220000
https://www.immowelt.de/expose/27pkb5j,27pkb5j,136000
https://www.immowelt.de/expose/27va55j,27va55j,550000
https://www.immowelt.de/expose/275ra5v,275ra5v,176000
https://www.immowelt.de/expose/27urq5z,27urq5z,84500
https://www.immowelt.de/expose/27ray5h,27ray5h,250000
https://www.immowelt.de/expose/27gwz5j,27gwz5j,351120
https://www.immowelt.de/expose/27h6d5h,27h6d5h,330000
https://www.immowelt.de/expose/2725d5h,2725d5h,309000
https://www.immowelt.de/expose/27z3d5h,27z3d5h,309000
https://www.immowelt.de/expose/28g6452,28g6452,169990
https://www.immowelt.de/expose/279ub5h,279ub5h,429000
https://www.immowelt.de/expose/27qn95h,27qn95h,390000
https://www.immowelt.de/expose/279x35v,279x35v,97000
https://www.immowelt.de/expose/27dd35v,27dd35v,159000
https://www.immowelt.de/expose/27zf45h,27zf45h,165000
https://www.immowelt.de/expose/27faz5g,27faz5g,199000
https://www.immowelt.de/expose/27l7z5g,27l7z5g,135000
https://www.immowelt.de/expose/276zy5g,276zy5g,644000
https://www.immowelt.de/expose/275zy5g,275zy5g,687700
https://www.immowelt.de/expose/27wyy5g,27wyy5g,397000
https://www.immowelt.de/expose/27v2w5g,27v2w5g,790500
https://www.immowelt.de/expose/27mjv5g,27mjv5g,215000
https://www.immowelt.de/expose/27a4d5x,27a4d5x,94990
https://www.immowelt.de/expose/27yhp5u,27yhp5u,197000
https://www.immowelt.de/expose/27run5g,27run5g,119500
https://www.immowelt.de/expose/27gmj5g,27gmj5g,249000
https://www.immowelt.de/expose/28kce52,28kce52,511500
https://www.immowelt.de/expose/28tce52,28tce52,270500
https://www.immowelt.de/expose/28vce52,28vce52,436500
https://www.immowelt.de/expose/28gce52,28gce52,294000
https://www.immowelt.de/expose/27gnc5g,27gnc5g,83000
https://www.immowelt.de/expose/27cac5g,27cac5g,295000
https://www.immowelt.de/expose/27j5c5g,27j5c5g,783100
https://www.immowelt.de/expose/27g5c5g,27g5c5g,386400
https://www.immowelt.de/expose/28yx352,28yx352,199990
https://www.immowelt.de/expose/27e665g,27e665g,156000
https://www.immowelt.de/expose/27uc45g,27uc45g,365000
https://www.immowelt.de/expose/27chw5f,27chw5f,200000
https://www.immowelt.de/expose/27d9u5f,27d9u5f,270000
https://www.immowelt.de/expose/2799u5f,2799u5f,255000
https://www.immowelt.de/expose/27n2q5f,27n2q5f,179950
https://www.immowelt.de/expose/279b65w,279b65w,173000
https://www.immowelt.de/expose/277sl5f,277sl5f,455000
https://www.immowelt.de/expose/27ujl5f,27ujl5f,455000
https://www.immowelt.de/expose/279k75t,279k75t,159000
https://www.immowelt.de/expose/27zvc5f,27zvc5f,305000
https://www.immowelt.de/expose/27guc5f,27guc5f,299990
https://www.immowelt.de/expose/275ea5f,275ea5f,180500
https://www.immowelt.de/expose/27rda5f,27rda5f,179500
https://www.immowelt.de/expose/27sz95f,27sz95f,139900
https://www.immowelt.de/expose/27zlx5e,27zlx5e,183000
https://www.immowelt.de/expose/278m45z,278m45z,118500
https://www.immowelt.de/expose/27ycz5s,27ycz5s,180000
https://www.immowelt.de/expose/27tj45z,27tj45z,118000
https://www.immowelt.de/expose/27g665w,27g665w,125000
https://www.immowelt.de/expose/27k5w5g,27k5w5g,269000
https://www.immowelt.de/expose/27m3z5d,27m3z5d,93000
https://www.immowelt.de/expose/2738w5d,2738w5d,135000
https://www.immowelt.de/expose/27b2s5d,27b2s5d,189000
https://www.immowelt.de/expose/27wqc5u,27wqc5u,150000
https://www.immowelt.de/expose/27cvp5d,27cvp5d,150000
https://www.immowelt.de/expose/28nqt52,28nqt52,149000
https://www.immowelt.de/expose/27yta5d,27yta5d,119500
https://www.immowelt.de/expose/276p45z,276p45z,178500
https://www.immowelt.de/expose/27pr45z,27pr45z,161420
https://www.immowelt.de/expose/27fq45z,27fq45z,179200
https://www.immowelt.de/expose/27jft5t,27jft5t,149990
https://www.immowelt.de/expose/2846v52,2846v52,169950
https://www.immowelt.de/expose/276lf5c,276lf5c,169000
https://www.immowelt.de/expose/27mcd5c,27mcd5c,1107000
https://www.immowelt.de/expose/27dcd5c,27dcd5c,998000
https://www.immowelt.de/expose/279bd5c,279bd5c,595000
https://www.immowelt.de/expose/27uad5c,27uad5c,578000
https://www.immowelt.de/expose/27lad5c,27lad5c,541000
https://www.immowelt.de/expose/27cad5c,27cad5c,533000
https://www.immowelt.de/expose/272ad5c,272ad5c,528000
https://www.immowelt.de/expose/2759d5c,2759d5c,513000
https://www.immowelt.de/expose/2767d5c,2767d5c,485000
https://www.immowelt.de/expose/27m6d5c,27m6d5c,469000
https://www.immowelt.de/expose/27j6d5c,27j6d5c,456000
https://www.immowelt.de/expose/27a6d5c,27a6d5c,365000
https://www.immowelt.de/expose/27p5d5c,27p5d5c,353000
https://www.immowelt.de/expose/28wst52,28wst52,84500
https://www.immowelt.de/expose/278dz5g,278dz5g,168000
https://www.immowelt.de/expose/27p535l,27p535l,927700
https://www.immowelt.de/expose/27l535l,27l535l,919149
https://www.immowelt.de/expose/27tk55c,27tk55c,249000
https://www.immowelt.de/expose/27vj55c,27vj55c,165000
https://www.immowelt.de/expose/27tj55c,27tj55c,638210
https://www.immowelt.de/expose/27sj55c,27sj55c,666410
https://www.immowelt.de/expose/27rj55c,27rj55c,518620
https://www.immowelt.de/expose/27cmy5b,27cmy5b,295000
https://www.immowelt.de/expose/27khy5b,27khy5b,395000
https://www.immowelt.de/expose/27uhw5b,27uhw5b,169000
https://www.immowelt.de/expose/28rx352,28rx352,124990
https://www.immowelt.de/expose/276fa5b,276fa5b,299000
https://www.immowelt.de/expose/275fa5b,275fa5b,442240
